InvoiceNo,CustomerID,StockCode,Quantity,InvoiceDate
565239,12670,22629,12,2011-02-09 09:51:00
565242,14436,84926E,24,2011-02-09 10:13:00
565243,16735,22706,25,2011-02-09 10:20:00
565243,16735,21485,3,2011-02-09 10:20:00
565243,16735,22112,3,2011-02-09 10:20:00
565243,16735,23205,20,2011-02-09 10:20:00
565243,16735,20728,10,2011-02-09 10:20:00
565243,16735,84946,24,2011-02-09 10:20:00
565244,16735,23237,6,2011-02-09 10:21:00
565245,16678,22558,36,2011-02-09 10:24:00
565245,16678,22652,40,2011-02-09 10:24:00
565246,12408,22551,12,2011-02-09 10:27:00
565248,15860,23332,2,2011-02-09 10:34:00
565248,15860,22558,2,2011-02-09 10:34:00
565248,15860,23350,1,2011-02-09 10:34:00
565248,15860,23239,1,2011-02-09 10:34:00
565248,15860,23332,1,2011-02-09 10:34:00
565248,15860,23237,1,2011-02-09 10:34:00
565249,18027,22376,1,2011-02-09 10:38:00
565249,18027,22113,2,2011-02-09 10:38:00
565249,18027,23356,2,2011-02-09 10:38:00
565249,18027,22371,2,2011-02-09 10:38:00
565249,18027,20755,1,2011-02-09 10:38:00
565249,18027,20758,1,2011-02-09 10:38:00
565249,18027,22557,1,2011-02-09 10:38:00
565250,13643,21621,4,2011-02-09 10:42:00
565251,12748,15034,12,2011-02-09 10:49:00
565261,12474,22569,4,2011-02-09 10:53:00
565261,12474,22352,12,2011-02-09 10:53:00
565261,12474,23293,8,2011-02-09 10:53:00
565261,12474,22613,24,2011-02-09 10:53:00
565261,12474,22333,8,2011-02-09 10:53:00
C565284,12471,23245,-2,2011-02-09 11:31:00
565285,16013,22811,96,2011-02-09 11:34:00
565285,16013,79321,144,2011-02-09 11:34:00
565287,12483,22352,12,2011-02-09 11:42:00
565287,12483,23298,9,2011-02-09 11:42:00
565287,12483,23275,12,2011-02-09 11:42:00
565289,14911,23173,4,2011-02-09 11:43:00
565289,14911,23174,4,2011-02-09 11:43:00
565289,14911,23245,4,2011-02-09 11:43:00
565289,14911,23110,10,2011-02-09 11:43:00
565289,14911,23112,2,2011-02-09 11:43:00
565289,14911,22668,5,2011-02-09 11:43:00
565289,14911,23147,12,2011-02-09 11:43:00
565289,14911,23335,6,2011-02-09 11:43:00
565289,14911,84050,6,2011-02-09 11:43:00
565289,14911,23243,4,2011-02-09 11:43:00
565289,14911,22978,6,2011-02-09 11:43:00
565292,16102,22112,12,2011-02-09 11:54:00
565292,16102,72351A,12,2011-02-09 11:54:00
565292,16102,72351B,12,2011-02-09 11:54:00
565292,16102,72349B,12,2011-02-09 11:54:00
565292,16102,21977,24,2011-02-09 11:54:00
565292,16102,23267,24,2011-02-09 11:54:00
565293,17857,23176,144,2011-02-09 11:59:00
565295,12794,47585A,4,2011-02-09 12:01:00
565295,12794,16156S,25,2011-02-09 12:01:00
565295,12794,21288,6,2011-02-09 12:01:00
565295,12794,47599A,6,2011-02-09 12:01:00
565295,12794,84535B,16,2011-02-09 12:01:00
565309,15311,22178,96,2011-02-09 12:25:00
565309,15311,22352,60,2011-02-09 12:25:00
565312,14527,22912,1,2011-02-09 12:37:00
565315,14019,22083,6,2011-02-09 12:51:00
565315,14019,22979,12,2011-02-09 12:51:00
565315,14019,22178,24,2011-02-09 12:51:00
565315,14019,22185,12,2011-02-09 12:51:00
565316,15628,23323,12,2011-02-09 12:52:00
565316,15628,22570,8,2011-02-09 12:52:00
565316,15628,23322,6,2011-02-09 12:52:00
565316,15628,21213,24,2011-02-09 12:52:00
565316,15628,22138,3,2011-02-09 12:52:00
565316,15628,23227,24,2011-02-09 12:52:00
565316,15628,22147,12,2011-02-09 12:52:00
565317,12921,23298,12,2011-02-09 13:00:00
565318,12921,20727,30,2011-02-09 13:01:00
565318,12921,22629,12,2011-02-09 13:01:00
565318,12921,21989,12,2011-02-09 13:01:00
565318,12921,23285,8,2011-02-09 13:01:00
565318,12921,23286,8,2011-02-09 13:01:00
565318,12921,23288,8,2011-02-09 13:01:00
565320,16745,20723,100,2011-02-09 13:10:00
565320,16745,23205,10,2011-02-09 13:10:00
565320,16745,20727,10,2011-02-09 13:10:00
565320,16745,23297,4,2011-02-09 13:10:00
565320,16745,22066,8,2011-02-09 13:10:00
565320,16745,21977,120,2011-02-09 13:10:00
565320,16745,21212,120,2011-02-09 13:10:00
565321,12437,21987,12,2011-02-09 13:14:00
565321,12437,21558,6,2011-02-09 13:14:00
565321,12437,22333,8,2011-02-09 13:14:00
C565323,14606,47566,-1,2011-02-09 13:16:00
C565323,14606,21481,-1,2011-02-09 13:16:00
565324,13232,23350,2,2011-02-09 13:18:00
565324,13232,21216,2,2011-02-09 13:18:00
565326,16706,23169,1,2011-02-09 13:41:00
565326,16706,21787,4,2011-02-09 13:41:00
565326,16706,20992,2,2011-02-09 13:41:00
565326,16706,84378,1,2011-02-09 13:41:00
565326,16706,84380,1,2011-02-09 13:41:00
565327,12832,22786,2,2011-02-09 13:48:00
565329,14606,21899,1,2011-02-09 13:54:00
565329,14606,21828,1,2011-02-09 13:54:00
565329,14606,20728,1,2011-02-09 13:54:00
565329,14606,21215,1,2011-02-09 13:54:00
565329,14606,84884A,2,2011-02-09 13:54:00
565331,16674,23335,1,2011-02-09 13:59:00
565331,16674,22553,1,2011-02-09 13:59:00
565331,16674,20978,1,2011-02-09 13:59:00
565331,16674,21967,1,2011-02-09 13:59:00
565331,16674,21213,1,2011-02-09 13:59:00
565331,16674,21984,1,2011-02-09 13:59:00
565331,16674,23350,2,2011-02-09 13:59:00
565331,16674,21327,1,2011-02-09 13:59:00
565331,16674,21425,1,2011-02-09 13:59:00
565331,16674,23048,1,2011-02-09 13:59:00
565331,16674,23082,3,2011-02-09 13:59:00
565331,16674,22178,6,2011-02-09 13:59:00
565332,13695,47566,8,2011-02-09 14:09:00
565332,13695,23332,24,2011-02-09 14:09:00
565332,13695,23322,12,2011-02-09 14:09:00
565332,13695,84946,24,2011-02-09 14:09:00
565332,13695,23323,6,2011-02-09 14:09:00
565338,14948,21212,24,2011-02-09 14:39:00
565338,14948,23293,8,2011-02-09 14:39:00
565350,14178,22668,3,2011-02-09 14:42:00
565350,14178,21403,24,2011-02-09 14:42:00
565350,14178,22623,3,2011-02-09 14:42:00
565350,14178,22629,3,2011-02-09 14:42:00
565350,14178,23346,6,2011-02-09 14:42:00
565350,14178,85208,1,2011-02-09 14:42:00
565366,17091,21479,4,2011-02-09 14:56:00
565366,17091,20727,10,2011-02-09 14:56:00
565366,17091,21485,3,2011-02-09 14:56:00
565366,17091,23356,3,2011-02-09 14:56:00
565366,17091,23358,6,2011-02-09 14:56:00
565366,17091,22112,3,2011-02-09 14:56:00
565366,17091,22802,1,2011-02-09 14:56:00
565366,17091,47566,4,2011-02-09 14:56:00
565367,17091,23119,12,2011-02-09 14:56:00
565381,16173,22800,4,2011-02-09 15:23:00
565383,14096,22446,2,2011-02-09 15:45:00
565383,14096,51014A,14,2011-02-09 15:45:00
565384,13507,85163A,1,2011-02-09 15:45:00
565384,13507,23322,6,2011-02-09 15:45:00
565386,17997,21977,1,2011-02-09 15:48:00
565386,17997,23308,1,2011-02-09 15:48:00
565386,17997,22174,6,2011-02-09 15:48:00
565387,14560,21213,120,2011-02-09 15:50:00
565388,14415,20728,2,2011-02-09 15:56:00
565388,14415,20727,4,2011-02-09 15:56:00
565388,14415,23336,1,2011-02-09 15:56:00
565388,14415,23339,1,2011-02-09 15:56:00
565388,14415,23335,1,2011-02-09 15:56:00
565388,14415,23138,10,2011-02-09 15:56:00
565388,14415,23153,2,2011-02-09 15:56:00
565388,14415,22470,3,2011-02-09 15:56:00
565397,14171,23323,2,2011-02-09 16:43:00
565397,14171,23322,3,2011-02-09 16:43:00
565397,14171,22207,1,2011-02-09 16:43:00
565397,14171,21888,1,2011-02-09 16:43:00
565397,14171,21899,1,2011-02-09 16:43:00
565397,14171,23128,1,2011-02-09 16:43:00
565397,14171,23127,1,2011-02-09 16:43:00
565397,14171,22112,1,2011-02-09 16:43:00
565397,14171,84030E,1,2011-02-09 16:43:00
565397,14171,84032A,4,2011-02-09 16:43:00
565397,14171,20982,2,2011-02-09 16:43:00
565397,14171,84519B,2,2011-02-09 16:43:00
565397,14171,51014A,12,2011-02-09 16:43:00
565397,14171,51014C,12,2011-02-09 16:43:00
565398,15856,22667,48,2011-02-09 16:50:00
565398,15856,79321,24,2011-02-09 16:50:00
565398,15856,79190B,15,2011-02-09 16:50:00
565398,15856,79190A,15,2011-02-09 16:50:00
565401,16686,22360,1,2011-02-09 17:38:00
565401,16686,23007,1,2011-02-09 17:38:00
565401,16686,22501,1,2011-02-09 17:38:00
565401,16686,22558,2,2011-02-09 17:38:00
565401,16686,84870B,1,2011-02-09 17:38:00
565401,16686,84870C,1,2011-02-09 17:38:00
565405,14211,23235,6,2011-04-09 10:51:00
565405,14211,23237,6,2011-04-09 10:51:00
565405,14211,23286,8,2011-04-09 10:51:00
565405,14211,23288,8,2011-04-09 10:51:00
565407,16983,21215,1,2011-04-09 11:00:00
565407,16983,84989A,1,2011-04-09 11:00:00
565407,16983,22418,3,2011-04-09 11:00:00
565407,16983,20992,4,2011-04-09 11:00:00
565407,16983,23127,1,2011-04-09 11:00:00
565407,16983,22570,11,2011-04-09 11:00:00
565407,16983,22569,12,2011-04-09 11:00:00
565407,16983,22568,12,2011-04-09 11:00:00
565407,16983,22553,6,2011-04-09 11:00:00
565407,16983,22551,5,2011-04-09 11:00:00
565407,16983,22557,6,2011-04-09 11:00:00
565407,16983,22418,1,2011-04-09 11:00:00
565407,16983,16237,5,2011-04-09 11:00:00
565408,16813,22637,2,2011-04-09 11:12:00
565408,16813,22113,1,2011-04-09 11:12:00
565408,16813,85183B,3,2011-04-09 11:12:00
565408,16813,85183A,3,2011-04-09 11:12:00
565408,16813,22379,1,2011-04-09 11:12:00
565408,16813,22379,2,2011-04-09 11:12:00
565408,16813,22136,2,2011-04-09 11:12:00
565409,16761,22614,48,2011-04-09 11:15:00
565409,16761,23346,12,2011-04-09 11:15:00
565409,16761,22613,12,2011-04-09 11:15:00
565409,16761,22046,25,2011-04-09 11:15:00
565410,14691,23356,6,2011-04-09 11:17:00
565410,14691,23096,12,2011-04-09 11:17:00
565411,13772,23169,2,2011-04-09 11:22:00
565411,13772,22624,1,2011-04-09 11:22:00
565411,13772,23237,2,2011-04-09 11:22:00
565411,13772,23239,2,2011-04-09 11:22:00
565411,13772,23242,2,2011-04-09 11:22:00
565411,13772,23243,2,2011-04-09 11:22:00
565411,13772,23293,8,2011-04-09 11:22:00
565411,13772,23294,8,2011-04-09 11:22:00
565411,13772,23245,2,2011-04-09 11:22:00
565411,13772,23308,5,2011-04-09 11:22:00
565411,13772,23235,3,2011-04-09 11:22:00
565411,13772,21558,1,2011-04-09 11:22:00
565411,13772,22352,1,2011-04-09 11:22:00
565411,13772,23286,6,2011-04-09 11:22:00
565411,13772,23288,6,2011-04-09 11:22:00
565411,13772,23285,6,2011-04-09 11:22:00
565411,13772,85136A,1,2011-04-09 11:22:00
565411,13772,85049G,2,2011-04-09 11:22:00
565411,13772,47566,4,2011-04-09 11:22:00
565411,13772,23298,5,2011-04-09 11:22:00
565412,14156,84051,120,2011-04-09 11:36:00
565412,14156,21562,80,2011-04-09 11:36:00
565413,18223,23245,4,2011-04-09 11:49:00
565413,18223,22418,24,2011-04-09 11:49:00
565414,15046,23332,15,2011-04-09 11:54:00
565414,15046,23227,24,2011-04-09 11:54:00
565415,14067,23546,25,2011-04-09 12:00:00
565415,14067,21888,1,2011-04-09 12:00:00
565415,14067,47566,5,2011-04-09 12:00:00
565415,14067,23551,48,2011-04-09 12:00:00
565415,14067,22964,1,2011-04-09 12:00:00
565416,12710,22083,6,2011-04-09 12:00:00
565416,12710,22085,6,2011-04-09 12:00:00
565416,12710,21987,12,2011-04-09 12:00:00
565416,12710,21988,12,2011-04-09 12:00:00
565416,12710,21989,24,2011-04-09 12:00:00
565416,12710,21967,24,2011-04-09 12:00:00
565416,12710,22614,24,2011-04-09 12:00:00
565416,12710,21212,24,2011-04-09 12:00:00
565416,12710,21213,24,2011-04-09 12:00:00
565417,15738,22333,8,2011-04-09 12:04:00
565419,13808,23396,4,2011-04-09 12:07:00
565419,13808,23083,6,2011-04-09 12:07:00
565419,13808,84946,12,2011-04-09 12:07:00
565419,13808,23219,12,2011-04-09 12:07:00
565420,16326,21485,2,2011-04-09 12:09:00
565420,16326,23356,2,2011-04-09 12:09:00
565420,16326,23082,2,2011-04-09 12:09:00
565420,16326,23298,2,2011-04-09 12:09:00
565420,16326,47566,2,2011-04-09 12:09:00
565421,16744,85049G,1,2011-04-09 12:10:00
565421,16744,23322,1,2011-04-09 12:10:00
565421,16744,23332,2,2011-04-09 12:10:00
565421,16744,21212,1,2011-04-09 12:10:00
565421,16744,23308,1,2011-04-09 12:10:00
565421,16744,84992,2,2011-04-09 12:10:00
565421,16744,22089,1,2011-04-09 12:10:00
565421,16744,23293,8,2011-04-09 12:10:00
565421,16744,23294,8,2011-04-09 12:10:00
565421,16744,23243,6,2011-04-09 12:10:00
565421,16744,22721,1,2011-04-09 12:10:00
565421,16744,23245,1,2011-04-09 12:10:00
565424,15215,23245,4,2011-04-09 12:24:00
565424,15215,23174,4,2011-04-09 12:24:00
565424,15215,23173,2,2011-04-09 12:24:00
565424,15215,23171,12,2011-04-09 12:24:00
565424,15215,23172,12,2011-04-09 12:24:00
C565425,15561,23128,-3,2011-04-09 12:40:00
C565425,15561,23127,-2,2011-04-09 12:40:00
565426,12851,35970,2,2011-04-09 12:41:00
565426,12851,23293,2,2011-04-09 12:41:00
565426,12851,22563,1,2011-04-09 12:41:00
565426,12851,22333,2,2011-04-09 12:41:00
565426,12851,20992,1,2011-04-09 12:41:00
565426,12851,20992,6,2011-04-09 12:41:00
565426,12851,21403,1,2011-04-09 12:41:00
565426,12851,20992,3,2011-04-09 12:41:00
565426,12851,23186,12,2011-04-09 12:41:00
565427,17774,22629,1,2011-04-09 12:49:00
565427,17774,20764,1,2011-04-09 12:49:00
565427,17774,20761,1,2011-04-09 12:49:00
565427,17774,20762,1,2011-04-09 12:49:00
565427,17774,22445,4,2011-04-09 12:49:00
565427,17774,20748,1,2011-04-09 12:49:00
C565428,12867,22230,-1,2011-04-09 12:53:00
C565428,12867,79190B,-1,2011-04-09 12:53:00
565429,16434,51008,1,2011-04-09 12:54:00
565429,16434,23237,6,2011-04-09 12:54:00
565429,16434,84692,3,2011-04-09 12:54:00
565429,16434,47566,2,2011-04-09 12:54:00
565429,16434,84968E,2,2011-04-09 12:54:00
565430,14335,21899,3,2011-04-09 13:07:00
565430,14335,22637,8,2011-04-09 13:07:00
565430,14335,16169K,25,2011-04-09 13:07:00
565430,14335,23547,25,2011-04-09 13:07:00
565430,14335,16258A,4,2011-04-09 13:07:00
565430,14335,22371,4,2011-04-09 13:07:00
565430,14335,22375,1,2011-04-09 13:07:00
565430,14335,22174,12,2011-04-09 13:07:00
565430,14335,20774,5,2011-04-09 13:07:00
565430,14335,22624,2,2011-04-09 13:07:00
565430,14335,22099,10,2011-04-09 13:07:00
565431,14965,23089,2,2011-04-09 13:15:00
565431,14965,21899,6,2011-04-09 13:15:00
565431,14965,22723,1,2011-04-09 13:15:00
565431,14965,20762,1,2011-04-09 13:15:00
565431,14965,20761,1,2011-04-09 13:15:00
565431,14965,21899,5,2011-04-09 13:15:00
565431,14965,23237,2,2011-04-09 13:15:00
565431,14965,22151,4,2011-04-09 13:15:00
565431,14965,23215,2,2011-04-09 13:15:00
565431,14965,47503H,1,2011-04-09 13:15:00
565431,14965,22721,2,2011-04-09 13:15:00
565431,14965,22667,1,2011-04-09 13:15:00
565431,14965,23138,12,2011-04-09 13:15:00
565431,14965,22912,2,2011-04-09 13:15:00
565431,14965,22914,2,2011-04-09 13:15:00
565432,16241,22113,1,2011-04-09 13:16:00
565432,16241,21992,2,2011-04-09 13:16:00
565432,16241,21993,2,2011-04-09 13:16:00
565432,16241,23242,1,2011-04-09 13:16:00
565432,16241,85159B,1,2011-04-09 13:16:00
565432,16241,22066,2,2011-04-09 13:16:00
565432,16241,22099,1,2011-04-09 13:16:00
565432,16241,22089,2,2011-04-09 13:16:00
565432,16241,21621,2,2011-04-09 13:16:00
565432,16241,23298,2,2011-04-09 13:16:00
565432,16241,47566,2,2011-04-09 13:16:00
565432,16241,84032A,1,2011-04-09 13:16:00
565432,16241,23358,1,2011-04-09 13:16:00
565432,16241,84030E,1,2011-04-09 13:16:00
565432,16241,21484,1,2011-04-09 13:16:00
565432,16241,23356,1,2011-04-09 13:16:00
565432,16241,20727,3,2011-04-09 13:16:00
565434,12867,23547,25,2011-04-09 13:35:00
565434,12867,23546,25,2011-04-09 13:35:00
565434,12867,85049G,3,2011-04-09 13:35:00
565434,12867,85049H,3,2011-04-09 13:35:00
565434,12867,23205,3,2011-04-09 13:35:00
565434,12867,79190A,5,2011-04-09 13:35:00
565434,12867,79190B,5,2011-04-09 13:35:00
565434,12867,21212,3,2011-04-09 13:35:00
565434,12867,23308,10,2011-04-09 13:35:00
565434,12867,21213,5,2011-04-09 13:35:00
565434,12867,21212,2,2011-04-09 13:35:00
565434,12867,20971,5,2011-04-09 13:35:00
565434,12867,22147,3,2011-04-09 13:35:00
565434,12867,23239,6,2011-04-09 13:35:00
565436,14189,23187,48,2011-04-09 13:45:00
565437,17050,84380,3,2011-04-09 13:48:00
565437,17050,84378,3,2011-04-09 13:48:00
565437,17050,22721,3,2011-04-09 13:48:00
565437,17050,23243,3,2011-04-09 13:48:00
565437,17050,47566,8,2011-04-09 13:48:00
565437,17050,23298,10,2011-04-09 13:48:00
565437,17050,47599A,18,2011-04-09 13:48:00
565437,17050,47599B,12,2011-04-09 13:48:00
565437,17050,22652,18,2011-04-09 13:48:00
565437,17050,85049G,8,2011-04-09 13:48:00
565437,17050,22557,14,2011-04-09 13:48:00
565438,17229,21993,1,2011-04-09 13:56:00
565438,17229,20728,2,2011-04-09 13:56:00
565439,14852,21485,3,2011-04-09 13:56:00
565439,14852,84032A,6,2011-04-09 13:56:00
565439,14852,84031B,3,2011-04-09 13:56:00
565439,14852,23133,2,2011-04-09 13:56:00
565439,14852,21390,24,2011-04-09 13:56:00
565439,14852,23147,12,2011-04-09 13:56:00
565439,14852,84992,24,2011-04-09 13:56:00
565439,14852,21899,24,2011-04-09 13:56:00
565440,12709,23243,12,2011-04-09 14:06:00
565440,12709,23298,3,2011-04-09 14:06:00
565440,12709,47566,8,2011-04-09 14:06:00
565441,13240,23089,3,2011-04-09 14:08:00
565441,13240,23411,1,2011-04-09 14:08:00
565441,13240,23398,6,2011-04-09 14:08:00
565442,12627,22629,12,2011-04-09 14:09:00
565442,12627,22551,24,2011-04-09 14:09:00
565442,12627,21558,6,2011-04-09 14:09:00
565442,12627,21577,6,2011-04-09 14:09:00
565443,12567,23346,12,2011-04-09 14:22:00
565443,12567,47566,4,2011-04-09 14:22:00
565443,12567,15044C,6,2011-04-09 14:22:00
565443,12567,79191C,12,2011-04-09 14:22:00
565443,12567,79190A,15,2011-04-09 14:22:00
565443,12567,21883,12,2011-04-09 14:22:00
565443,12567,23193,8,2011-04-09 14:22:00
565443,12567,22371,4,2011-04-09 14:22:00
565444,17894,22558,3,2011-04-09 14:36:00
565445,13548,90200A,1,2011-04-09 14:50:00
565445,13548,23323,1,2011-04-09 14:50:00
565445,13548,22470,2,2011-04-09 14:50:00
565445,13548,23322,12,2011-04-09 14:50:00
565445,13548,23082,1,2011-04-09 14:50:00
565445,13548,23297,1,2011-04-09 14:50:00
565445,13548,23350,4,2011-04-09 14:50:00
565445,13548,22151,3,2011-04-09 14:50:00
565445,13548,23398,10,2011-04-09 14:50:00
565445,13548,22982,1,2011-04-09 14:50:00
565445,13548,21198,1,2011-04-09 14:50:00
565445,13548,84510A,2,2011-04-09 14:50:00
565445,13548,23137,2,2011-04-09 14:50:00
565446,16057,22738,10,2011-04-09 15:19:00
565447,14107,21787,24,2011-04-09 15:20:00
565447,14107,21479,4,2011-04-09 15:20:00
565447,14107,22652,10,2011-04-09 15:20:00
565447,14107,84378,12,2011-04-09 15:20:00
565447,14107,20727,10,2011-04-09 15:20:00
565447,14107,21212,24,2011-04-09 15:20:00
565447,14107,21213,24,2011-04-09 15:20:00
565447,14107,22979,12,2011-04-09 15:20:00
565447,14107,21967,24,2011-04-09 15:20:00
565448,16057,23243,4,2011-04-09 15:21:00
565450,17722,84968C,1,2011-04-09 15:22:00
565450,17722,84968F,1,2011-04-09 15:22:00
565450,17722,22357,4,2011-04-09 15:22:00
565450,17722,22278,3,2011-04-09 15:22:00
565451,15365,23041,24,2011-04-09 15:37:00
565451,15365,23048,24,2011-04-09 15:37:00
565451,15365,23119,12,2011-04-09 15:37:00
565451,15365,23239,6,2011-04-09 15:37:00
565451,15365,23335,6,2011-04-09 15:37:00
565451,15365,22624,2,2011-04-09 15:37:00
565451,15365,84380,12,2011-04-09 15:37:00
565451,15365,20727,10,2011-04-09 15:37:00
565451,15365,22964,6,2011-04-09 15:37:00
565451,15365,22623,3,2011-04-09 15:37:00
565451,15365,22622,2,2011-04-09 15:37:00
565452,15187,23293,16,2011-04-09 15:52:00
565452,15187,23297,16,2011-04-09 15:52:00
565452,15187,47599A,12,2011-04-09 15:52:00
565453,15136,23438,24,2011-04-09 16:05:00
565453,15136,22557,12,2011-04-09 16:05:00
565453,15136,22551,12,2011-04-09 16:05:00
565453,15136,22629,12,2011-04-09 16:05:00
565453,15136,21212,24,2011-04-09 16:05:00
565453,15136,22558,12,2011-04-09 16:05:00
565453,15136,22748,6,2011-04-09 16:05:00
565454,17410,21626,12,2011-04-09 16:08:00
565454,17410,47566,4,2011-04-09 16:08:00
565456,16629,22614,12,2011-04-09 16:12:00
565456,16629,21984,12,2011-04-09 16:12:00
565456,16629,22360,1,2011-04-09 16:12:00
565456,16629,21625,1,2011-04-09 16:12:00
565456,16629,84992,1,2011-04-09 16:12:00
565456,16629,21355,2,2011-04-09 16:12:00
565456,16629,21977,1,2011-04-09 16:12:00
565456,16629,22982,1,2011-04-09 16:12:00
565456,16629,22981,1,2011-04-09 16:12:00
565456,16629,22978,1,2011-04-09 16:12:00
565456,16629,22979,1,2011-04-09 16:12:00
565456,16629,22278,2,2011-04-09 16:12:00
565456,16629,23128,1,2011-04-09 16:12:00
565457,14565,22112,6,2011-05-09 09:07:00
565457,14565,23293,8,2011-05-09 09:07:00
565457,14565,47566,8,2011-05-09 09:07:00
565457,14565,21626,12,2011-05-09 09:07:00
565457,14565,21621,4,2011-05-09 09:07:00
565457,14565,22437,20,2011-05-09 09:07:00
565457,14565,C2,1,2011-05-09 09:07:00
565458,16523,22377,10,2011-05-09 09:16:00
565458,16523,22379,10,2011-05-09 09:16:00
565460,16843,21481,6,2011-05-09 09:24:00
565460,16843,84380,12,2011-05-09 09:24:00
565460,16843,16218,80,2011-05-09 09:24:00
565460,16843,16054,72,2011-05-09 09:24:00
565460,16843,22092,36,2011-05-09 09:24:00
565460,16843,22099,36,2011-05-09 09:24:00
565460,16843,22096,36,2011-05-09 09:24:00
565460,16843,21982,48,2011-05-09 09:24:00
565460,16843,22418,48,2011-05-09 09:24:00
565460,16843,22667,6,2011-05-09 09:24:00
565460,16843,23110,6,2011-05-09 09:24:00
565460,16843,22723,4,2011-05-09 09:24:00
565461,18261,22147,12,2011-05-09 09:34:00
565461,18261,22568,4,2011-05-09 09:34:00
565461,18261,22569,4,2011-05-09 09:34:00
